MsgID.LOCAL_VELOCITY,118.8000000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932816,-0.0390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,119.0500000,-0.0112082,-0.0095719,0.0393907
MsgID.LOCAL_VELOCITY,119.0500000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7932809,-0.0700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,119.3000000,-0.0918839,0.0541305,0.0705829
MsgID.LOCAL_VELOCITY,119.3000000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957499,37.7932808,-0.0890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,119.5500000,-0.0953247,0.1347208,0.0897497
MsgID.LOCAL_VELOCITY,119.5500000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957528,37.7932815,-0.0980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,119.8000000,0.0017717,-0.0831317,0.0989382
MsgID.LOCAL_VELOCITY,119.8000000,-0.0000097,0.0000101,-0.0000002
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932808,-0.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.5900000
MsgID.LOCAL_POSITION,120.0500000,-0.0729604,0.0699155,0.0742704
MsgID.LOCAL_VELOCITY,120.0500000,0.0000631,0.0004155,-0.5991793
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932804,0.4120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-2.9100000
MsgID.LOCAL_POSITION,120.3000000,-0.1242995,0.1442453,-0.4129817
MsgID.LOCAL_VELOCITY,120.3000000,0.0056025,-0.0158725,-2.9107702
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932817,1.2950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0300000,-4.2500000
MsgID.LOCAL_POSITION,120.5500000,0.0191370,0.0334801,-1.2959769
MsgID.LOCAL_VELOCITY,120.5500000,0.0188400,-0.0300277,-4.2502108
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932808,2.5240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-4.6300000
MsgID.LOCAL_POSITION,120.8010000,-0.0745061,0.0228216,-2.5240726
MsgID.LOCAL_VELOCITY,120.8010000,0.0024492,-0.0154306,-4.6322904
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932813,3.4270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-2.5600000
MsgID.LOCAL_POSITION,121.0510000,-0.0234645,-0.0356964,-3.4273231
MsgID.LOCAL_VELOCITY,121.0510000,0.0002480,-0.0128529,-2.5673914
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7932830,3.7710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.1300000
MsgID.LOCAL_POSITION,121.3010000,0.1704509,-0.0450303,-3.7717462
MsgID.LOCAL_VELOCITY,121.3010000,0.0002320,-0.0120230,0.1319873
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7932835,3.5440000
MsgID.LOCAL_VELOCITY,0.0000000,0.4600000,0.0000000,1.5900000
MsgID.LOCAL_POSITION,121.5510000,0.2191059,0.0210728,-3.5449443
MsgID.LOCAL_VELOCITY,121.5510000,0.4655402,-0.0094308,1.5985941
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932851,3.0620000
MsgID.LOCAL_VELOCITY,0.0000000,1.6800000,0.0000000,1.8000000
MsgID.LOCAL_POSITION,121.8010000,0.3997565,0.0229044,-3.0600967
MsgID.LOCAL_VELOCITY,121.8010000,1.6985884,-0.0091809,1.8013164
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957527,37.7932893,2.8100000
MsgID.LOCAL_VELOCITY,0.0000000,3.5800000,0.0000000,0.2500000
MsgID.LOCAL_POSITION,122.0510000,0.8653656,-0.0690274,-2.8105497
MsgID.LOCAL_VELOCITY,122.0510000,3.5805011,-0.0095504,0.2520696
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7933010,2.9370000
MsgID.LOCAL_VELOCITY,0.0000000,5.2800000,0.0100000,-0.8100000
MsgID.LOCAL_POSITION,122.3010000,2.1777530,-0.0332232,-2.9388106
MsgID.LOCAL_VELOCITY,122.3010000,5.2921977,0.0163859,-0.8097965
MsgID.GLOBAL_POSITION,0.0000000,-122.3957501,37.7933137,3.0380000
MsgID.LOCAL_VELOCITY,0.0000000,5.8100000,0.0100000,-0.0200000
MsgID.LOCAL_POSITION,122.5510000,3.5781245,0.1628510,-3.0384023
MsgID.LOCAL_VELOCITY,122.5510000,5.8146019,0.0185206,-0.0208234
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7933288,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,6.7100000,-0.0500000,0.1700000
MsgID.LOCAL_POSITION,122.8010000,5.2589335,0.0468911,-2.9905820
MsgID.LOCAL_VELOCITY,122.8010000,6.7146592,-0.0595764,0.1754519
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7933426,2.9740000
MsgID.LOCAL_VELOCITY,0.0000000,7.4800000,-0.0700000,-0.0300000
MsgID.LOCAL_POSITION,123.0510000,6.7881312,0.0063683,-2.9747984
MsgID.LOCAL_VELOCITY,123.0510000,7.4894819,-0.0791269,-0.0307277
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7933610,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,6.6200000,-0.0400000,-0.0300000
MsgID.LOCAL_POSITION,123.3010000,8.8482475,0.0131048,-2.9911554
MsgID.LOCAL_VELOCITY,123.3010000,6.6104522,-0.0435770,-0.0312116
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7933722,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,4.8200000,-0.0300000,0.0000000
MsgID.LOCAL_POSITION,123.5520000,10.0797005,0.0474396,-2.9973671
MsgID.LOCAL_VELOCITY,123.5520000,4.8263531,-0.0359355,-0.0005622
MsgID.GLOBAL_POSITION,0.0000000,-122.3957527,37.7933806,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,3.3900000,0.3900000,0.1000000
MsgID.LOCAL_POSITION,123.8020000,11.0102777,-0.0707452,-2.9940493
MsgID.LOCAL_VELOCITY,123.8020000,3.3984838,0.3956592,0.1031014
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7933881,2.9850000
MsgID.LOCAL_VELOCITY,0.0000000,2.7900000,1.4600000,0.0400000
MsgID.LOCAL_POSITION,124.0520000,11.8430605,0.1155709,-2.9857187
MsgID.LOCAL_VELOCITY,124.0520000,2.7996845,1.4620674,0.0460202
MsgID.GLOBAL_POSITION,0.0000000,-122.3957429,37.7933940,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,1.9900000,2.6000000,0.0000000
MsgID.LOCAL_POSITION,124.3020000,12.5014668,0.7997819,-2.9910729
MsgID.LOCAL_VELOCITY,124.3020000,1.9993188,2.6011908,-0.0055771
MsgID.GLOBAL_POSITION,0.0000000,-122.3957353,37.7933972,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,1.2400000,3.4800000,0.0000000
MsgID.LOCAL_POSITION,124.5520000,12.8581362,1.4782704,-2.9953187
MsgID.LOCAL_VELOCITY,124.5520000,1.2437196,3.4828048,-0.0021014
MsgID.GLOBAL_POSITION,0.0000000,-122.3957235,37.7933990,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.4000000,4.3400000,0.0700000
MsgID.LOCAL_POSITION,124.8020000,13.0539598,2.5218577,-2.9914806
MsgID.LOCAL_VELOCITY,124.8020000,0.4094861,4.3462100,0.0754157
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957119,37.7933994,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4000000,5.0800000,-0.0300000
MsgID.LOCAL_POSITION,125.0520000,13.0963936,3.5537827,-2.9897606
MsgID.LOCAL_VELOCITY,125.0520000,-0.4009360,5.0853915,-0.0317952
MsgID.GLOBAL_POSITION,0.0000000,-122.3956963,37.7933974,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,-1.2800000,5.7100000,0.0500000
MsgID.LOCAL_POSITION,125.3020000,12.8751459,4.9431801,-2.9878361
MsgID.LOCAL_VELOCITY,125.3020000,-1.2830696,5.7167869,0.0576275
MsgID.GLOBAL_POSITION,0.0000000,-122.3956785,37.7933938,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,-2.1500000,6.1900000,-0.0200000
MsgID.LOCAL_POSITION,125.5520000,12.4746647,6.5236950,-2.9946859
MsgID.LOCAL_VELOCITY,125.5520000,-2.1500337,6.1963172,-0.0239293
MsgID.GLOBAL_POSITION,0.0000000,-122.3956592,37.7933874,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-3.1300000,5.9600000,0.0800000
MsgID.LOCAL_POSITION,125.8020000,11.7696743,8.2416315,-2.9979668
MsgID.LOCAL_VELOCITY,125.8020000,-3.1330698,5.9678240,0.0849201
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956459,37.7933805,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-3.2700000,4.6700000,0.1000000
MsgID.LOCAL_POSITION,126.0520000,10.9982224,9.4192047,-3.0033691
MsgID.LOCAL_VELOCITY,126.0520000,-3.2729430,4.6730752,0.1015498
MsgID.GLOBAL_POSITION,0.0000000,-122.3956364,37.7933737,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,-2.4900000,3.0700000,0.0500000
MsgID.LOCAL_POSITION,126.3020000,10.2390528,10.2643795,-3.0073938
MsgID.LOCAL_VELOCITY,126.3020000,-2.4908748,3.0751791,0.0536828
MsgID.GLOBAL_POSITION,0.0000000,-122.3956282,37.7933691,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,-1.8700000,2.0800000,0.1300000
MsgID.LOCAL_POSITION,126.5520000,9.7364302,10.9932632,-3.0071211
MsgID.LOCAL_VELOCITY,126.5520000,-1.8791859,2.0800073,0.1305114
MsgID.GLOBAL_POSITION,0.0000000,-122.3956214,37.7933622,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,-2.9200000,1.4500000,0.1100000
MsgID.LOCAL_POSITION,126.8020000,8.9696226,11.5975866,-2.9942510
MsgID.LOCAL_VELOCITY,126.8020000,-2.9276512,1.4546783,0.1119371
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956198,37.7933555,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,-4.0400000,0.8300000,0.0000000
MsgID.LOCAL_POSITION,127.0520000,8.2204657,11.7421799,-2.9925270
MsgID.LOCAL_VELOCITY,127.0520000,-4.0426412,0.8324069,0.0099860
MsgID.GLOBAL_POSITION,0.0000000,-122.3956198,37.7933450,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,-4.9600000,0.1300000,-0.0100000
MsgID.LOCAL_POSITION,127.3020000,7.0553756,11.7414865,-2.9876945
MsgID.LOCAL_VELOCITY,127.3020000,-4.9659901,0.1372499,-0.0114621
MsgID.GLOBAL_POSITION,0.0000000,-122.3956189,37.7933325,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,-5.7500000,-0.4700000,-0.0500000
MsgID.LOCAL_POSITION,127.5520000,5.6672149,11.8245296,-2.9769721
MsgID.LOCAL_VELOCITY,127.5520000,-5.7548509,-0.4762644,-0.0510139
MsgID.GLOBAL_POSITION,0.0000000,-122.3956234,37.7933185,2.9660000
MsgID.LOCAL_VELOCITY,0.0000000,-6.5400000,-1.2600000,-0.1500000
MsgID.LOCAL_POSITION,127.8020000,4.1070571,11.4226742,-2.9669530
MsgID.LOCAL_VELOCITY,127.8020000,-6.5435314,-1.2693833,-0.1535295
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3956271,37.7933056,2.9700000
MsgID.LOCAL_VELOCITY,0.0000000,-6.8900000,-1.8600000,-0.2100000
MsgID.LOCAL_POSITION,128.0530000,2.6774781,11.0918999,-2.9702239
MsgID.LOCAL_VELOCITY,128.0530000,-6.8996449,-1.8671489,-0.2175438
MsgID.GLOBAL_POSITION,0.0000000,-122.3956321,37.7932906,2.9730000
MsgID.LOCAL_VELOCITY,0.0000000,-5.7600000,-1.9100000,-0.1900000
MsgID.LOCAL_POSITION,128.3030000,1.0144482,10.6508780,-2.9731696
MsgID.LOCAL_VELOCITY,128.3030000,-5.7600813,-1.9106487,-0.1944089
MsgID.GLOBAL_POSITION,0.0000000,-122.3956371,37.7932787,2.9770000
MsgID.LOCAL_VELOCITY,0.0000000,-4.0200000,-1.5800000,-0.2100000
MsgID.LOCAL_POSITION,128.5530000,-0.3143344,10.2068233,-2.9778378
MsgID.LOCAL_VELOCITY,128.5530000,-4.0293193,-1.5847853,-0.2199531
MsgID.GLOBAL_POSITION,0.0000000,-122.3956390,37.7932705,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,-2.6600000,-1.4700000,-0.0400000
MsgID.LOCAL_POSITION,128.8030000,-1.2266868,10.0339088,-2.9765437
MsgID.LOCAL_VELOCITY,128.8030000,-2.6602876,-1.4724092,-0.0462580
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3956446,37.7932664,2.9730000
MsgID.LOCAL_VELOCITY,0.0000000,-2.0700000,-2.4700000,-0.1100000
MsgID.LOCAL_POSITION,129.0530000,-1.6792380,9.5410738,-2.9735618
MsgID.LOCAL_VELOCITY,129.0530000,-2.0777397,-2.4744668,-0.1100810
MsgID.GLOBAL_POSITION,0.0000000,-122.3956547,37.7932624,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-1.3800000,-3.5400000,-0.0900000
MsgID.LOCAL_POSITION,129.3030000,-2.1190805,8.6405993,-2.9888103
MsgID.LOCAL_VELOCITY,129.3030000,-1.3875052,-3.5421898,-0.0989959
MsgID.GLOBAL_POSITION,0.0000000,-122.3956651,37.7932604,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,-0.7200000,-4.3500000,-0.0100000
MsgID.LOCAL_POSITION,129.5530000,-2.3413301,7.7178564,-2.9923739
MsgID.LOCAL_VELOCITY,129.5530000,-0.7228718,-4.3550134,-0.0100351
MsgID.GLOBAL_POSITION,0.0000000,-122.3956782,37.7932596,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0700000,-5.2200000,-0.0200000
MsgID.LOCAL_POSITION,129.8030000,-2.4289520,6.5548944,-2.9934328
MsgID.LOCAL_VELOCITY,129.8030000,0.0739347,-5.2275357,-0.0200669
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3956929,37.7932615,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,0.7800000,-5.8700000,0.0200000
MsgID.LOCAL_POSITION,130.0530000,-2.2279871,5.2424240,-2.9882843
MsgID.LOCAL_VELOCITY,130.0530000,0.7851388,-5.8732576,0.0279418
MsgID.GLOBAL_POSITION,0.0000000,-122.3957125,37.7932647,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,1.6800000,-6.5300000,-0.0600000
MsgID.LOCAL_POSITION,130.3030000,-1.8645258,3.5020633,-2.9940233
MsgID.LOCAL_VELOCITY,130.3030000,1.6848973,-6.5333900,-0.0673790
MsgID.GLOBAL_POSITION,0.0000000,-122.3957296,37.7932681,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,2.4500000,-6.3600000,0.0200000
MsgID.LOCAL_POSITION,130.5530000,-1.4895394,1.9805011,-2.9979341
MsgID.LOCAL_VELOCITY,130.5530000,2.4526889,-6.3699069,0.0264819
MsgID.GLOBAL_POSITION,0.0000000,-122.3957462,37.7932737,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,2.5800000,-4.8600000,0.0200000
MsgID.LOCAL_POSITION,130.8030000,-0.8639953,0.5068605,-2.9890847
MsgID.LOCAL_VELOCITY,130.8030000,2.5842142,-4.8605003,0.0233650
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3957563,37.7932787,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,2.1100000,-3.3600000,-0.0500000
MsgID.LOCAL_POSITION,131.0530000,-0.3127822,-0.3868668,-2.9993620
MsgID.LOCAL_VELOCITY,131.0530000,2.1162040,-3.3667972,-0.0536358
MsgID.GLOBAL_POSITION,0.0000000,-122.3957664,37.7932840,2.8980000
MsgID.LOCAL_VELOCITY,0.0000000,1.6900000,-2.5200000,1.2000000
MsgID.LOCAL_POSITION,131.3030000,0.2720554,-1.2923597,-2.8989015
MsgID.LOCAL_VELOCITY,131.3030000,1.6913689,-2.5222764,1.2074308
MsgID.GLOBAL_POSITION,0.0000000,-122.3957704,37.7932875,2.5530000
MsgID.LOCAL_VELOCITY,0.0000000,1.1400000,-1.6800000,1.8300000
MsgID.LOCAL_POSITION,131.5530000,0.6624797,-1.6478866,-2.5530238
MsgID.LOCAL_VELOCITY,131.5530000,1.1477399,-1.6832103,1.8386892
MsgID.GLOBAL_POSITION,0.0000000,-122.3957758,37.7932879,2.0710000
MsgID.LOCAL_VELOCITY,0.0000000,0.3600000,-0.5500000,1.9700000
MsgID.LOCAL_POSITION,131.8040000,0.7050554,-2.1273208,-2.0714185
MsgID.LOCAL_VELOCITY,131.8040000,0.3654688,-0.5583097,1.9723496
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3957771,37.7932884,1.6400000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2300000,0.4700000,1.9300000
MsgID.LOCAL_POSITION,132.0540000,0.7649445,-2.2412212,-1.6409640
MsgID.LOCAL_VELOCITY,132.0540000,-0.2340287,0.4759267,1.9394473
MsgID.GLOBAL_POSITION,0.0000000,-122.3957740,37.7932877,1.1480000
MsgID.LOCAL_VELOCITY,0.0000000,-0.8100000,1.5100000,2.0200000
MsgID.LOCAL_POSITION,132.3040000,0.6912214,-1.9616799,-1.1489836
MsgID.LOCAL_VELOCITY,132.3040000,-0.8196307,1.5134963,2.0254829
MsgID.GLOBAL_POSITION,0.0000000,-122.3957676,37.7932863,0.7020000
MsgID.LOCAL_VELOCITY,0.0000000,-1.2000000,1.9300000,2.0200000
MsgID.LOCAL_POSITION,132.5540000,0.5351862,-1.3963263,-0.7024683
MsgID.LOCAL_VELOCITY,132.5540000,-1.2051611,1.9331187,2.0298333
MsgID.GLOBAL_POSITION,0.0000000,-122.3957617,37.7932820,0.1930000
MsgID.LOCAL_VELOCITY,0.0000000,-1.1900000,1.5900000,1.9000000
MsgID.LOCAL_POSITION,132.8040000,0.0533242,-0.8729339,-0.1939668
MsgID.LOCAL_VELOCITY,132.8040000,-1.1943405,1.5914962,1.9005766
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3957595,37.7932802,0.1260000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,133.0540000,-0.1451055,-0.6779979,-0.1268503
MsgID.LOCAL_VELOCITY,133.0540000,-0.0000649,0.0000644,-0.0000292
MsgID.LOCAL_POSITION,133.3040000,-0.1109764,-0.7386683,-0.1401126
MsgID.LOCAL_VELOCITY,133.3040000,-0.0000653,0.0000263,0.0001247
MsgID.GLOBAL_POSITION,0.0000000,-122.3957602,37.7932805,0.1400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,133.5540000,-0.1114227,-0.7638037,-0.1490256
MsgID.LOCAL_VELOCITY,133.5540000,-0.0000335,0.0000283,-0.0000197
MsgID.GLOBAL_POSITION,0.0000000,-122.3957605,37.7932805,0.1490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957593,37.7932795,0.1580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,133.8040000,-0.2175481,-0.6584402,-0.1582027
MsgID.LOCAL_VELOCITY,133.8040000,-0.0000386,0.0000454,-0.0000391
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957598,37.7932794,0.1660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,134.0540000,-0.2358124,-0.7004220,-0.1661119
MsgID.LOCAL_VELOCITY,134.0540000,-0.0000309,0.0000236,-0.0000362
MsgID.GLOBAL_POSITION,0.0000000,-122.3957620,37.7932812,0.1740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,134.3040000,-0.0337608,-0.8976657,-0.1742089
MsgID.LOCAL_VELOCITY,134.3040000,-0.0000592,-0.0000052,0.0001988
MsgID.LOCAL_POSITION,134.5540000,-0.0197587,-0.7887010,-0.1786461
MsgID.LOCAL_VELOCITY,134.5540000,-0.0000046,0.0000387,0.0001961
MsgID.GLOBAL_POSITION,0.0000000,-122.3957608,37.7932813,0.1780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957606,37.7932806,0.1760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,134.8040000,-0.0960688,-0.7703954,-0.1760821
MsgID.LOCAL_VELOCITY,134.8040000,-0.0000106,0.0000282,0.0001322
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,135.0550000,0.0179017,-0.8109699,-0.1623415
MsgID.LOCAL_VELOCITY,135.0550000,-0.0000709,0.0000322,0.0001080
MsgID.GLOBAL_POSITION,0.0000000,-122.3957610,37.7932817,0.1620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957600,37.7932806,0.1310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,135.3050000,-0.1028726,-0.7221115,-0.1311185
MsgID.LOCAL_VELOCITY,135.3050000,-0.0000164,0.0000375,0.0000986
MsgID.GLOBAL_POSITION,0.0000000,-122.3957590,37.7932794,0.0920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,135.5550000,-0.2341308,-0.6341947,-0.0928412
MsgID.LOCAL_VELOCITY,135.5550000,-0.0000415,0.0000283,-0.0000565
MsgID.GLOBAL_POSITION,0.0000000,-122.3957595,37.7932800,0.0430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,135.8050000,-0.1720621,-0.6764560,-0.0431269
MsgID.LOCAL_VELOCITY,135.8050000,0.0000104,0.0000003,-0.0000081
